id,district_id/id,name,zip
nstda_ccsc_m_tambol_674,nstda_ccsc_m_eamphur_80,ต.หัวทุ่ง,54150
nstda_ccsc_m_tambol_675,nstda_ccsc_m_eamphur_81,ต.แม่เกิ๋ง,54160
nstda_ccsc_m_tambol_676,nstda_ccsc_m_eamphur_81,ต.แม่ป้าก,54160
nstda_ccsc_m_tambol_677,nstda_ccsc_m_eamphur_81,ต.แม่พุง,54160
nstda_ccsc_m_tambol_678,nstda_ccsc_m_eamphur_81,ต.นาพูน,54160
nstda_ccsc_m_tambol_679,nstda_ccsc_m_eamphur_81,ต.ป่าสัก,54160
nstda_ccsc_m_tambol_680,nstda_ccsc_m_eamphur_81,ต.วังชิ้น,54160
nstda_ccsc_m_tambol_681,nstda_ccsc_m_eamphur_81,ต.สรอย,54160
nstda_ccsc_m_tambol_682,nstda_ccsc_m_eamphur_82,ต.เตาปูน,54120
nstda_ccsc_m_tambol_683,nstda_ccsc_m_eamphur_82,ต.แดนชุมพล,54120
nstda_ccsc_m_tambol_684,nstda_ccsc_m_eamphur_82,ต.ทุ่งน้าว,54120
nstda_ccsc_m_tambol_685,nstda_ccsc_m_eamphur_82,ต.บ้านกลาง,54120
nstda_ccsc_m_tambol_686,nstda_ccsc_m_eamphur_82,ต.บ้านหนุน,54120
nstda_ccsc_m_tambol_687,nstda_ccsc_m_eamphur_82,ต.สะเอียบ,54120
nstda_ccsc_m_tambol_688,nstda_ccsc_m_eamphur_82,ต.ห้วยหม้าย,54120
nstda_ccsc_m_tambol_689,nstda_ccsc_m_eamphur_82,ต.หัวเมือง,54120
nstda_ccsc_m_tambol_690,nstda_ccsc_m_eamphur_83,ต.เวียงทอง,54000
nstda_ccsc_m_tambol_691,nstda_ccsc_m_eamphur_83,ต.ดอนมูล,54130
nstda_ccsc_m_tambol_692,nstda_ccsc_m_eamphur_83,ต.น้ำชำ,54130
nstda_ccsc_m_tambol_693,nstda_ccsc_m_eamphur_83,ต.บ้านเหล่า,54130
nstda_ccsc_m_tambol_694,nstda_ccsc_m_eamphur_83,ต.บ้านกวาง,54130
nstda_ccsc_m_tambol_695,nstda_ccsc_m_eamphur_83,ต.บ้านกาศ,54130
nstda_ccsc_m_tambol_696,nstda_ccsc_m_eamphur_83,ต.บ้านปง,54130
nstda_ccsc_m_tambol_697,nstda_ccsc_m_eamphur_83,ต.พระหลวง,54130
nstda_ccsc_m_tambol_698,nstda_ccsc_m_eamphur_83,ต.ร่องกาศ,54130
nstda_ccsc_m_tambol_699,nstda_ccsc_m_eamphur_83,ต.สบสาย,54130
nstda_ccsc_m_tambol_700,nstda_ccsc_m_eamphur_83,ต.สูงเม่น,54130
nstda_ccsc_m_tambol_701,nstda_ccsc_m_eamphur_83,ต.หัวฝาย,54130
nstda_ccsc_m_tambol_702,nstda_ccsc_m_eamphur_84,ต.แม่คำมี,54170
nstda_ccsc_m_tambol_703,nstda_ccsc_m_eamphur_84,ต.ตำหนักธรรม,54170
nstda_ccsc_m_tambol_704,nstda_ccsc_m_eamphur_84,ต.ทุ่งแค้ว,54170
nstda_ccsc_m_tambol_705,nstda_ccsc_m_eamphur_84,ต.น้ำรัด,54170
nstda_ccsc_m_tambol_706,nstda_ccsc_m_eamphur_84,ต.วังหลวง,54170
nstda_ccsc_m_tambol_707,nstda_ccsc_m_eamphur_84,ต.หนองม่วงไข่,54170
nstda_ccsc_m_tambol_708,nstda_ccsc_m_eamphur_85,ต.จองคำ,58000
nstda_ccsc_m_tambol_709,nstda_ccsc_m_eamphur_85,ต.ปางหมู,58000
nstda_ccsc_m_tambol_710,nstda_ccsc_m_eamphur_85,ต.ผาบ่อง,58000
nstda_ccsc_m_tambol_711,nstda_ccsc_m_eamphur_85,ต.หมอกจำแป่,58000
nstda_ccsc_m_tambol_712,nstda_ccsc_m_eamphur_85,ต.ห้วยโป่ง,58000
nstda_ccsc_m_tambol_713,nstda_ccsc_m_eamphur_85,ต.ห้วยปูลิง,58000
nstda_ccsc_m_tambol_714,nstda_ccsc_m_eamphur_85,ต.ห้วยผา,58000
nstda_ccsc_m_tambol_715,nstda_ccsc_m_eamphur_86,ต.แม่โถ,58120
nstda_ccsc_m_tambol_716,nstda_ccsc_m_eamphur_86,ต.แม่นาจาง,58120
nstda_ccsc_m_tambol_717,nstda_ccsc_m_eamphur_86,ต.แม่ลาน้อย,58120
nstda_ccsc_m_tambol_718,nstda_ccsc_m_eamphur_86,ต.แม่ลาหลวง,58120
nstda_ccsc_m_tambol_719,nstda_ccsc_m_eamphur_86,ต.ขุนแม่ลาน้อย,58120
nstda_ccsc_m_tambol_720,nstda_ccsc_m_eamphur_86,ต.ท่าผาปุ้ม,58120
nstda_ccsc_m_tambol_721,nstda_ccsc_m_eamphur_86,ต.สันติคีรี,58120
nstda_ccsc_m_tambol_722,nstda_ccsc_m_eamphur_86,ต.ห้วยห้อม,58120
nstda_ccsc_m_tambol_723,nstda_ccsc_m_eamphur_87,ต.เสาหิน,58110
nstda_ccsc_m_tambol_724,nstda_ccsc_m_eamphur_87,ต.แม่เหาะ,58110
nstda_ccsc_m_tambol_725,nstda_ccsc_m_eamphur_87,ต.แม่คง,58110
nstda_ccsc_m_tambol_726,nstda_ccsc_m_eamphur_87,ต.แม่ยวม,58110
nstda_ccsc_m_tambol_727,nstda_ccsc_m_eamphur_87,ต.แม่สะเรียง,58110
nstda_ccsc_m_tambol_728,nstda_ccsc_m_eamphur_87,ต.บ้านกาศ,58110
nstda_ccsc_m_tambol_729,nstda_ccsc_m_eamphur_87,ต.ป่าแป๋,58110
nstda_ccsc_m_tambol_730,nstda_ccsc_m_eamphur_88,ต.เมืองปอน,58140
nstda_ccsc_m_tambol_731,nstda_ccsc_m_eamphur_88,ต.แม่เงา,58140
nstda_ccsc_m_tambol_732,nstda_ccsc_m_eamphur_88,ต.แม่กิ๊,58140
nstda_ccsc_m_tambol_733,nstda_ccsc_m_eamphur_88,ต.แม่ยวมน้อย,58140
nstda_ccsc_m_tambol_734,nstda_ccsc_m_eamphur_88,ต.แม่อูคอ,58140
nstda_ccsc_m_tambol_735,nstda_ccsc_m_eamphur_88,ต.ขุนยวม,58140
nstda_ccsc_m_tambol_736,nstda_ccsc_m_eamphur_89,ต.ถ้ำลอด,58150
nstda_ccsc_m_tambol_737,nstda_ccsc_m_eamphur_89,ต.นาปู่ป้อม,58150
nstda_ccsc_m_tambol_738,nstda_ccsc_m_eamphur_89,ต.ปางมะผ้า,58150
nstda_ccsc_m_tambol_739,nstda_ccsc_m_eamphur_89,ต.สบป่อง,58150
nstda_ccsc_m_tambol_740,nstda_ccsc_m_eamphur_90,ต.เมืองแปง,58130
nstda_ccsc_m_tambol_741,nstda_ccsc_m_eamphur_90,ต.เวียงเหนือ,58130
nstda_ccsc_m_tambol_742,nstda_ccsc_m_eamphur_90,ต.เวียงใต้,58130
nstda_ccsc_m_tambol_743,nstda_ccsc_m_eamphur_90,ต.แม่นาเติง,58130
nstda_ccsc_m_tambol_744,nstda_ccsc_m_eamphur_90,ต.แม่ฮี้,58130
nstda_ccsc_m_tambol_745,nstda_ccsc_m_eamphur_90,ต.โป่งสา,58130
nstda_ccsc_m_tambol_746,nstda_ccsc_m_eamphur_90,ต.ทุ่งยาว,58130
nstda_ccsc_m_tambol_747,nstda_ccsc_m_eamphur_91,ต.แม่คะตวน,58110
nstda_ccsc_m_tambol_748,nstda_ccsc_m_eamphur_91,ต.แม่สวด,58110
nstda_ccsc_m_tambol_749,nstda_ccsc_m_eamphur_91,ต.แม่สามแลบ,58110
nstda_ccsc_m_tambol_750,nstda_ccsc_m_eamphur_91,ต.กองก๋อย,58110
nstda_ccsc_m_tambol_751,nstda_ccsc_m_eamphur_91,ต.ป่าโปง,58110
nstda_ccsc_m_tambol_752,nstda_ccsc_m_eamphur_91,ต.สบเมย,58110
nstda_ccsc_m_tambol_753,nstda_ccsc_m_eamphur_92,ต.เกาะกลาง,81120
nstda_ccsc_m_tambol_754,nstda_ccsc_m_eamphur_92,ต.เกาะลันตาใหญ่,81150
nstda_ccsc_m_tambol_755,nstda_ccsc_m_eamphur_92,ต.เกาะลันตาน้อย,81150
nstda_ccsc_m_tambol_756,nstda_ccsc_m_eamphur_92,ต.คลองยาง,81120
nstda_ccsc_m_tambol_757,nstda_ccsc_m_eamphur_92,ต.ศาลาด่าน,81150
nstda_ccsc_m_tambol_758,nstda_ccsc_m_eamphur_93,ต.เขาดิน,81140
nstda_ccsc_m_tambol_759,nstda_ccsc_m_eamphur_93,ต.เขาพนม,81140
nstda_ccsc_m_tambol_760,nstda_ccsc_m_eamphur_93,ต.โคกหาร,80240
nstda_ccsc_m_tambol_761,nstda_ccsc_m_eamphur_93,ต.พรุเตียว,81140
nstda_ccsc_m_tambol_762,nstda_ccsc_m_eamphur_93,ต.สินปุน,80240
nstda_ccsc_m_tambol_763,nstda_ccsc_m_eamphur_93,ต.หน้าเขา,81140
nstda_ccsc_m_tambol_764,nstda_ccsc_m_eamphur_94,ต.เขาคราม,81000
nstda_ccsc_m_tambol_765,nstda_ccsc_m_eamphur_94,ต.เขาทอง,81000
nstda_ccsc_m_tambol_766,nstda_ccsc_m_eamphur_94,ต.ไสไทย,81000
nstda_ccsc_m_tambol_767,nstda_ccsc_m_eamphur_94,ต.กระบี่ใหญ่,81000
nstda_ccsc_m_tambol_768,nstda_ccsc_m_eamphur_94,ต.กระบี่น้อย,81000
nstda_ccsc_m_tambol_769,nstda_ccsc_m_eamphur_94,ต.คลองประสงค์,81000
nstda_ccsc_m_tambol_770,nstda_ccsc_m_eamphur_94,ต.ทับปริก,81000
nstda_ccsc_m_tambol_771,nstda_ccsc_m_eamphur_94,ต.ปากน้ำ,81000
nstda_ccsc_m_tambol_772,nstda_ccsc_m_eamphur_94,ต.หนองทะเล,81000
nstda_ccsc_m_tambol_773,nstda_ccsc_m_eamphur_94,ต.อ่าวนาง,81000
nstda_ccsc_m_tambol_774,nstda_ccsc_m_eamphur_95,ต.เกาะศรีบอยา,81130
nstda_ccsc_m_tambol_775,nstda_ccsc_m_eamphur_95,ต.เหนือคลอง,81130
nstda_ccsc_m_tambol_776,nstda_ccsc_m_eamphur_95,ต.โคกยาง,81130
nstda_ccsc_m_tambol_777,nstda_ccsc_m_eamphur_95,ต.คลองเขม้า,81130
nstda_ccsc_m_tambol_778,nstda_ccsc_m_eamphur_95,ต.คลองขนาน,81130
nstda_ccsc_m_tambol_779,nstda_ccsc_m_eamphur_95,ต.ตลิ่งชัน,81130
nstda_ccsc_m_tambol_780,nstda_ccsc_m_eamphur_95,ต.ปกาสัย,81130
nstda_ccsc_m_tambol_781,nstda_ccsc_m_eamphur_95,ต.ห้วยยูง,81130
nstda_ccsc_m_tambol_782,nstda_ccsc_m_eamphur_96,ต.เพหลา,81120
nstda_ccsc_m_tambol_783,nstda_ccsc_m_eamphur_96,ต.คลองท่อมเหนือ,81120
nstda_ccsc_m_tambol_784,nstda_ccsc_m_eamphur_96,ต.คลองท่อมใต้,81120
nstda_ccsc_m_tambol_785,nstda_ccsc_m_eamphur_96,ต.คลองพน,81170
nstda_ccsc_m_tambol_786,nstda_ccsc_m_eamphur_96,ต.ทรายขาว,81170
nstda_ccsc_m_tambol_787,nstda_ccsc_m_eamphur_96,ต.พรุดินนา,81120
nstda_ccsc_m_tambol_788,nstda_ccsc_m_eamphur_96,ต.ห้วยน้ำขาว,81120
nstda_ccsc_m_tambol_789,nstda_ccsc_m_eamphur_97,ต.เขาเขน,81160
nstda_ccsc_m_tambol_790,nstda_ccsc_m_eamphur_97,ต.เขาต่อ,81160
nstda_ccsc_m_tambol_791,nstda_ccsc_m_eamphur_97,ต.คีรีวง,81160
nstda_ccsc_m_tambol_792,nstda_ccsc_m_eamphur_97,ต.ปลายพระยา,81160
nstda_ccsc_m_tambol_793,nstda_ccsc_m_eamphur_98,ต.ดินแดง,81120
nstda_ccsc_m_tambol_794,nstda_ccsc_m_eamphur_98,ต.ดินอุดม,81120
nstda_ccsc_m_tambol_795,nstda_ccsc_m_eamphur_98,ต.ทุ่งไทรทอง,81120
nstda_ccsc_m_tambol_796,nstda_ccsc_m_eamphur_98,ต.ลำทับ,81120
nstda_ccsc_m_tambol_797,nstda_ccsc_m_eamphur_99,ต.เขาใหญ่,81110
nstda_ccsc_m_tambol_798,nstda_ccsc_m_eamphur_99,ต.แหลมสัก,81110
nstda_ccsc_m_tambol_799,nstda_ccsc_m_eamphur_99,ต.คลองยา,81110
nstda_ccsc_m_tambol_800,nstda_ccsc_m_eamphur_99,ต.คลองหิน,81110
nstda_ccsc_m_tambol_801,nstda_ccsc_m_eamphur_99,ต.นาเหนือ,81110
nstda_ccsc_m_tambol_802,nstda_ccsc_m_eamphur_99,ต.บ้านกลาง,81110
nstda_ccsc_m_tambol_803,nstda_ccsc_m_eamphur_99,ต.อ่าวลึกเหนือ,81110
nstda_ccsc_m_tambol_804,nstda_ccsc_m_eamphur_99,ต.อ่าวลึกใต้,81110
nstda_ccsc_m_tambol_805,nstda_ccsc_m_eamphur_99,ต.อ่าวลึกน้อย,81110
nstda_ccsc_m_tambol_806,nstda_ccsc_m_eamphur_100,แขวงคลองเตย,10110
nstda_ccsc_m_tambol_807,nstda_ccsc_m_eamphur_100,แขวงคลองตัน,10110
nstda_ccsc_m_tambol_808,nstda_ccsc_m_eamphur_100,แขวงพระโขนง,10110
nstda_ccsc_m_tambol_809,nstda_ccsc_m_eamphur_101,แขวงคลองต้นไทร,10600
nstda_ccsc_m_tambol_810,nstda_ccsc_m_eamphur_101,แขวงคลองสาน,10600
nstda_ccsc_m_tambol_811,nstda_ccsc_m_eamphur_101,แขวงบางลำภูล่าง,10600
nstda_ccsc_m_tambol_812,nstda_ccsc_m_eamphur_101,แขวงสมเด็จเจ้าพระยา,10600
nstda_ccsc_m_tambol_813,nstda_ccsc_m_eamphur_102,แขวงทรายกองดิน,10510
nstda_ccsc_m_tambol_814,nstda_ccsc_m_eamphur_102,แขวงทรายกองดินใต้,10510
nstda_ccsc_m_tambol_815,nstda_ccsc_m_eamphur_102,แขวงบางชัน,10510
nstda_ccsc_m_tambol_816,nstda_ccsc_m_eamphur_102,แขวงสามวาตะวันตก,10510
nstda_ccsc_m_tambol_817,nstda_ccsc_m_eamphur_102,แขวงสามวาตะวันออก,10510
nstda_ccsc_m_tambol_818,nstda_ccsc_m_eamphur_103,แขวงคันนายาว,10230
nstda_ccsc_m_tambol_819,nstda_ccsc_m_eamphur_103,แขวงรามอินทรา,10230
nstda_ccsc_m_tambol_820,nstda_ccsc_m_eamphur_104,แขวงเสนานิคม,10900
nstda_ccsc_m_tambol_821,nstda_ccsc_m_eamphur_104,แขวงจตุจักร,10900
nstda_ccsc_m_tambol_822,nstda_ccsc_m_eamphur_104,แขวงจอมพล,10900
nstda_ccsc_m_tambol_823,nstda_ccsc_m_eamphur_104,แขวงจันทรเกษม,10900
nstda_ccsc_m_tambol_824,nstda_ccsc_m_eamphur_104,แขวงลาดยาว,10900
nstda_ccsc_m_tambol_825,nstda_ccsc_m_eamphur_105,แขวงจอมทอง,10150
nstda_ccsc_m_tambol_826,nstda_ccsc_m_eamphur_105,แขวงบางขุนเทียน,10150
nstda_ccsc_m_tambol_827,nstda_ccsc_m_eamphur_105,แขวงบางค้อ,10150
nstda_ccsc_m_tambol_828,nstda_ccsc_m_eamphur_105,แขวงบางมด,10150
nstda_ccsc_m_tambol_829,nstda_ccsc_m_eamphur_106,แขวงดอนเมือง,10210
nstda_ccsc_m_tambol_830,nstda_ccsc_m_eamphur_106,แขวงสนามบิน,10210
nstda_ccsc_m_tambol_831,nstda_ccsc_m_eamphur_106,แขวงสีกัน,10210
nstda_ccsc_m_tambol_832,nstda_ccsc_m_eamphur_107,แขวงดินแดง,10400
nstda_ccsc_m_tambol_833,nstda_ccsc_m_eamphur_108,แขวงดุสิต,10300
nstda_ccsc_m_tambol_834,nstda_ccsc_m_eamphur_108,แขวงถนนนครไชยศรี,10300
nstda_ccsc_m_tambol_835,nstda_ccsc_m_eamphur_108,แขวงวชิรพยาบาล,10300
nstda_ccsc_m_tambol_836,nstda_ccsc_m_eamphur_108,แขวงสวนจิตรลดา,10300
nstda_ccsc_m_tambol_837,nstda_ccsc_m_eamphur_108,แขวงสี่แยกมหานาค,10300
nstda_ccsc_m_tambol_838,nstda_ccsc_m_eamphur_109,แขวงคลองชักพระ,10170
nstda_ccsc_m_tambol_839,nstda_ccsc_m_eamphur_109,แขวงฉิมพลี,10170
nstda_ccsc_m_tambol_840,nstda_ccsc_m_eamphur_109,แขวงตลิ่งชัน,10170
nstda_ccsc_m_tambol_841,nstda_ccsc_m_eamphur_109,แขวงบางเชือกหนัง,10170
nstda_ccsc_m_tambol_842,nstda_ccsc_m_eamphur_109,แขวงบางพรม,10170
nstda_ccsc_m_tambol_843,nstda_ccsc_m_eamphur_109,แขวงบางระมาด,10170
nstda_ccsc_m_tambol_844,nstda_ccsc_m_eamphur_110,แขวงทวีวัฒนา,10170
nstda_ccsc_m_tambol_845,nstda_ccsc_m_eamphur_110,แขวงศาลาธรรมสพน์,10170
nstda_ccsc_m_tambol_846,nstda_ccsc_m_eamphur_111,แขวงทุ่งครุ,10140
nstda_ccsc_m_tambol_847,nstda_ccsc_m_eamphur_111,บางมด,10140
nstda_ccsc_m_tambol_848,nstda_ccsc_m_eamphur_112,แขวงดาวคะนอง,10600
nstda_ccsc_m_tambol_849,nstda_ccsc_m_eamphur_112,แขวงตลาดพลู,10600
nstda_ccsc_m_tambol_850,nstda_ccsc_m_eamphur_112,แขวงบางยี่เรือ,10600
nstda_ccsc_m_tambol_851,nstda_ccsc_m_eamphur_112,แขวงบุคคโล,10600
nstda_ccsc_m_tambol_852,nstda_ccsc_m_eamphur_112,แขวงวัดกัลยาณ์,10600
nstda_ccsc_m_tambol_853,nstda_ccsc_m_eamphur_112,แขวงสำเหร่,10600
nstda_ccsc_m_tambol_854,nstda_ccsc_m_eamphur_112,แขวงหิรัญรูจี,10600
nstda_ccsc_m_tambol_855,nstda_ccsc_m_eamphur_113,แขวงท่าแร้ง,10220
nstda_ccsc_m_tambol_856,nstda_ccsc_m_eamphur_113,แขวงอนุสาวรีย์,10220
nstda_ccsc_m_tambol_857,nstda_ccsc_m_eamphur_114,แขวงบางแค,10160
nstda_ccsc_m_tambol_858,nstda_ccsc_m_eamphur_114,แขวงบางแคเหนือ,10160
nstda_ccsc_m_tambol_859,nstda_ccsc_m_eamphur_114,แขวงบางไผ่,10160
nstda_ccsc_m_tambol_860,nstda_ccsc_m_eamphur_114,แขวงหลักสอง,10160
nstda_ccsc_m_tambol_861,nstda_ccsc_m_eamphur_115,แขวงวัดท่าพระ,10600
nstda_ccsc_m_tambol_862,nstda_ccsc_m_eamphur_115,แขวงวัดอรุณ,10600
nstda_ccsc_m_tambol_863,nstda_ccsc_m_eamphur_116,แขวงบางขุนนนท์,10700
nstda_ccsc_m_tambol_864,nstda_ccsc_m_eamphur_116,แขวงบางขุนศรี,10700
nstda_ccsc_m_tambol_865,nstda_ccsc_m_eamphur_116,แขวงบ้านช่างหล่อ,10700
nstda_ccsc_m_tambol_866,nstda_ccsc_m_eamphur_116,แขวงศิริราช,10700
nstda_ccsc_m_tambol_867,nstda_ccsc_m_eamphur_116,แขวงอรุณอมรินทร์,10700
nstda_ccsc_m_tambol_868,nstda_ccsc_m_eamphur_117,แขวงคลองจั่น,10240
nstda_ccsc_m_tambol_869,nstda_ccsc_m_eamphur_117,แขวงหัวหมาก,10240
nstda_ccsc_m_tambol_870,nstda_ccsc_m_eamphur_118,แขวงแสมดำ,10150
nstda_ccsc_m_tambol_871,nstda_ccsc_m_eamphur_118,แขวงท่าข้าม,10150
nstda_ccsc_m_tambol_872,nstda_ccsc_m_eamphur_119,แขวงบางโคล่,10120
nstda_ccsc_m_tambol_873,nstda_ccsc_m_eamphur_119,แขวงบางคอแหลม,10120
nstda_ccsc_m_tambol_874,nstda_ccsc_m_eamphur_119,แขวงวัดพระยาไกร,10120
nstda_ccsc_m_tambol_875,nstda_ccsc_m_eamphur_120,แขวงบางซื่อ,10800
nstda_ccsc_m_tambol_876,nstda_ccsc_m_eamphur_120,แขวงวงศ์สว่าง,10800
nstda_ccsc_m_tambol_877,nstda_ccsc_m_eamphur_121,แขวงบางนา,10260
nstda_ccsc_m_tambol_878,nstda_ccsc_m_eamphur_122,แขวงบางบอน,10150
nstda_ccsc_m_tambol_879,nstda_ccsc_m_eamphur_123,แขวงบางบำหรุ,10700
nstda_ccsc_m_tambol_880,nstda_ccsc_m_eamphur_123,แขวงบางพลัด,10700
nstda_ccsc_m_tambol_881,nstda_ccsc_m_eamphur_123,แขวงบางยี่ขัน,10700
nstda_ccsc_m_tambol_882,nstda_ccsc_m_eamphur_123,แขวงบางอ้อ,10700
nstda_ccsc_m_tambol_883,nstda_ccsc_m_eamphur_124,แขวงบางรัก,10500
nstda_ccsc_m_tambol_884,nstda_ccsc_m_eamphur_124,แขวงมหาพฤฒาราม,10500
nstda_ccsc_m_tambol_885,nstda_ccsc_m_eamphur_124,แขวงสี่พระยา,10500
nstda_ccsc_m_tambol_886,nstda_ccsc_m_eamphur_124,แขวงสีลม,10500
nstda_ccsc_m_tambol_887,nstda_ccsc_m_eamphur_124,แขวงสุริยวงศ์,10500
nstda_ccsc_m_tambol_888,nstda_ccsc_m_eamphur_125,แขวงคลองกุ่ม,10240
nstda_ccsc_m_tambol_889,nstda_ccsc_m_eamphur_125,แขวงนวมินทร์,10240
nstda_ccsc_m_tambol_890,nstda_ccsc_m_eamphur_125,แขวงนวลจันทร์,10240
nstda_ccsc_m_tambol_891,nstda_ccsc_m_eamphur_126,แขวงปทุมวัน,10330
nstda_ccsc_m_tambol_892,nstda_ccsc_m_eamphur_126,แขวงรองเมือง,10330
nstda_ccsc_m_tambol_893,nstda_ccsc_m_eamphur_126,แขวงลุมพินี,10330
nstda_ccsc_m_tambol_894,nstda_ccsc_m_eamphur_126,แขวงวังใหม่,10330
nstda_ccsc_m_tambol_895,nstda_ccsc_m_eamphur_127,แขวงดอกไม้,10250
nstda_ccsc_m_tambol_896,nstda_ccsc_m_eamphur_127,แขวงประเวศ,10250
nstda_ccsc_m_tambol_897,nstda_ccsc_m_eamphur_127,แขวงหนองบอน,10250
nstda_ccsc_m_tambol_898,nstda_ccsc_m_eamphur_128,แขวงคลองมหานาค,10100
nstda_ccsc_m_tambol_899,nstda_ccsc_m_eamphur_128,แขวงบ้านบาตร,10100
nstda_ccsc_m_tambol_900,nstda_ccsc_m_eamphur_128,แขวงป้อมปราบ,10100
nstda_ccsc_m_tambol_901,nstda_ccsc_m_eamphur_128,แขวงวัดเทพศิรินทร์,10100
nstda_ccsc_m_tambol_902,nstda_ccsc_m_eamphur_128,แขวงวัดโสมนัส,10100
nstda_ccsc_m_tambol_903,nstda_ccsc_m_eamphur_129,แขวงสามเสนใน,10400
nstda_ccsc_m_tambol_904,nstda_ccsc_m_eamphur_130,แขวงบางจาก,10260
nstda_ccsc_m_tambol_905,nstda_ccsc_m_eamphur_131,แขวงเสาชิงช้า,10200
nstda_ccsc_m_tambol_906,nstda_ccsc_m_eamphur_131,แขวงชนะสงคราม,10200
nstda_ccsc_m_tambol_907,nstda_ccsc_m_eamphur_131,แขวงตลาดยอด,10200
nstda_ccsc_m_tambol_908,nstda_ccsc_m_eamphur_131,แขวงบวรนิเวศ,10200
nstda_ccsc_m_tambol_909,nstda_ccsc_m_eamphur_131,แขวงบางขุนพรหม,10200
nstda_ccsc_m_tambol_910,nstda_ccsc_m_eamphur_131,แขวงบ้านพานถม,10200
nstda_ccsc_m_tambol_911,nstda_ccsc_m_eamphur_131,แขวงพระบรมมหาราชวัง,10200
nstda_ccsc_m_tambol_912,nstda_ccsc_m_eamphur_131,แขวงวังบูรพาภิรมย์,10200
nstda_ccsc_m_tambol_913,nstda_ccsc_m_eamphur_131,แขวงวัดราชบพิธ,10200
nstda_ccsc_m_tambol_914,nstda_ccsc_m_eamphur_131,แขวงวัดสามพระยา,10200
nstda_ccsc_m_tambol_915,nstda_ccsc_m_eamphur_131,แขวงศาลเจ้าพ่อเสือ,10200
nstda_ccsc_m_tambol_916,nstda_ccsc_m_eamphur_131,แขวงสำราญราษฎร์,10200
nstda_ccsc_m_tambol_917,nstda_ccsc_m_eamphur_132,แขวงคลองขวาง,10160
nstda_ccsc_m_tambol_918,nstda_ccsc_m_eamphur_132,แขวงคูหาสวรรค์,10160
nstda_ccsc_m_tambol_919,nstda_ccsc_m_eamphur_132,แขวงบางแวก,10160
nstda_ccsc_m_tambol_920,nstda_ccsc_m_eamphur_132,บางจาก,10160
nstda_ccsc_m_tambol_921,nstda_ccsc_m_eamphur_132,แขวงบางด้วน,10160
nstda_ccsc_m_tambol_922,nstda_ccsc_m_eamphur_132,แขวงบางหว้า,10160
nstda_ccsc_m_tambol_923,nstda_ccsc_m_eamphur_132,แขวงปากคลองภาษีเจริญ,10160
nstda_ccsc_m_tambol_924,nstda_ccsc_m_eamphur_133,แขวงแสนแสบ,10510
nstda_ccsc_m_tambol_925,nstda_ccsc_m_eamphur_133,แขวงมีนบุรี,10510
nstda_ccsc_m_tambol_926,nstda_ccsc_m_eamphur_134,แขวงช่องนนทรี,10120
nstda_ccsc_m_tambol_927,nstda_ccsc_m_eamphur_134,แขวงบางโพงพาง,10120
nstda_ccsc_m_tambol_928,nstda_ccsc_m_eamphur_135,แขวงถนนเพชรบุรี,10400
nstda_ccsc_m_tambol_929,nstda_ccsc_m_eamphur_135,แขวงถนนพญาไท,10400
nstda_ccsc_m_tambol_930,nstda_ccsc_m_eamphur_135,แขวงทุ่งพญาไท,10400
nstda_ccsc_m_tambol_931,nstda_ccsc_m_eamphur_135,แขวงมักกะสัน,10400
nstda_ccsc_m_tambol_932,nstda_ccsc_m_eamphur_136,แขวงบางปะกอก,10140
nstda_ccsc_m_tambol_933,nstda_ccsc_m_eamphur_136,แขวงราษฎร์บูรณะ,10140
nstda_ccsc_m_tambol_934,nstda_ccsc_m_eamphur_137,แขวงขุมทอง,10520
nstda_ccsc_m_tambol_935,nstda_ccsc_m_eamphur_137,แขวงคลองสองต้นนุ่น,10520
nstda_ccsc_m_tambol_936,nstda_ccsc_m_eamphur_137,แขวงคลองสามประเวศ,10520
nstda_ccsc_m_tambol_937,nstda_ccsc_m_eamphur_137,แขวงทับยาว,10520
nstda_ccsc_m_tambol_938,nstda_ccsc_m_eamphur_137,แขวงลาดกระบัง,10520
nstda_ccsc_m_tambol_939,nstda_ccsc_m_eamphur_137,แขวงลำปลาทิว,10520
nstda_ccsc_m_tambol_940,nstda_ccsc_m_eamphur_138,แขวงจรเข้บัว,10230
nstda_ccsc_m_tambol_941,nstda_ccsc_m_eamphur_138,แขวงลาดพร้าว,10230
nstda_ccsc_m_tambol_942,nstda_ccsc_m_eamphur_139,แขวงคลองเจ้าคุณสิงห์,10310
nstda_ccsc_m_tambol_943,nstda_ccsc_m_eamphur_139,แขวงพลับพลา,10310
nstda_ccsc_m_tambol_944,nstda_ccsc_m_eamphur_139,แขวงวังทองหลาง,10310
nstda_ccsc_m_tambol_945,nstda_ccsc_m_eamphur_139,แขวงสะพานสอง,10310
nstda_ccsc_m_tambol_946,nstda_ccsc_m_eamphur_140,แขวงคลองเตยเหนือ,10110
nstda_ccsc_m_tambol_947,nstda_ccsc_m_eamphur_140,แขวงคลองตันเหนือ,10110
nstda_ccsc_m_tambol_948,nstda_ccsc_m_eamphur_140,แขวงพระโขนงเหนือ,10110
nstda_ccsc_m_tambol_949,nstda_ccsc_m_eamphur_141,แขวงสวนหลวง,10250
nstda_ccsc_m_tambol_950,nstda_ccsc_m_eamphur_142,แขวงสะพานสูง,10240
